return_id,order_id,product_id,return_date,return_reason
2540,408,759,2025-06-26,Defective
2541,720,19,2024-02-23,Wrong Size
2542,15882,201,2024-07-08,Changed Mind
2543,14333,481,2025-03-03,Wrong Size
2544,11433,335,2022-11-21,Changed Mind
2545,5799,757,2025-06-22,Wrong Size
2546,9567,745,2023-07-19,Defective
2547,7658,22,2024-06-24,Changed Mind
2548,9932,498,2025-04-22,Wrong Size
2549,10177,239,2024-04-10,Wrong Size
2550,17756,624,2023-04-02,Changed Mind
2551,4704,769,2022-11-09,Changed Mind
2552,4129,459,2024-03-24,Wrong Size
2553,13210,144,2024-01-12,Late Delivery
2554,18515,431,2023-12-23,Changed Mind
2555,13689,966,2023-12-04,Changed Mind
2556,16613,93,2025-03-06,Wrong Size
2557,2277,276,2024-02-08,Defective
2558,19767,62,2024-05-21,Changed Mind
2559,17196,833,2022-10-18,Wrong Size
2560,818,550,2023-04-05,Changed Mind
2561,14436,247,2023-08-27,Wrong Size
2562,2081,410,2023-04-24,Wrong Size
2563,14153,602,2024-06-30,Changed Mind
2564,11539,83,2022-12-27,Wrong Size
2565,16523,64,2023-07-09,Defective
2566,9671,432,2023-09-05,Defective
2567,19166,59,2025-07-18,Changed Mind
2568,19952,917,2023-12-08,Late Delivery
2569,2437,661,2023-04-06,Changed Mind
2570,2101,571,2022-10-14,Wrong Size
2571,10557,801,2022-11-27,Defective
2572,12247,751,2023-06-10,Changed Mind
2573,10445,26,2023-09-21,Defective
2574,16889,238,2024-09-23,Changed Mind
2575,4477,25,2025-05-23,Changed Mind
2576,7116,957,2023-01-31,Wrong Size
2577,2646,43,2023-07-21,Changed Mind
2578,17470,64,2025-02-04,Late Delivery
2579,16692,548,2023-01-12,Wrong Size
2580,10284,999,2022-12-15,Late Delivery
2581,16923,121,2025-02-05,Defective
2582,15307,764,2023-10-28,Changed Mind
2583,6399,849,2024-06-10,Late Delivery
2584,17831,8,2023-02-21,Changed Mind
2585,1949,898,2022-11-25,Wrong Size
2586,19112,814,2022-11-22,Changed Mind
2587,9123,240,2024-07-10,Wrong Size
2588,13125,410,2025-06-21,Changed Mind
2589,1825,572,2023-09-03,Wrong Size
2590,7615,669,2025-08-18,Wrong Size
2591,14197,293,2024-03-15,Defective
2592,14623,795,2024-07-01,Wrong Size
2593,19402,185,2023-09-06,Wrong Size
2594,581,603,2023-02-07,Wrong Size
2595,10493,224,2022-11-05,Late Delivery
2596,14774,965,2023-06-19,Defective
2597,8626,634,2023-07-03,Wrong Size
2598,8029,684,2023-11-02,Changed Mind
2599,3633,735,2024-04-27,Late Delivery
2600,4117,485,2023-06-11,Wrong Size
2601,16043,256,2024-08-05,Wrong Size
2602,15543,5,2023-06-05,Defective
2603,19633,557,2023-03-31,Changed Mind
2604,2092,686,2024-06-01,Wrong Size
2605,4323,776,2023-01-21,Defective
2606,3452,48,2025-04-30,Late Delivery
2607,8930,931,2023-12-29,Wrong Size
2608,14622,942,2023-01-25,Wrong Size
2609,7970,868,2023-11-03,Late Delivery
2610,6964,866,2024-10-12,Wrong Size
2611,473,334,2024-06-19,Wrong Size
2612,4447,455,2023-09-17,Wrong Size
2613,16774,43,2025-01-24,Late Delivery
2614,10772,143,2024-01-29,Wrong Size
2615,19059,307,2024-01-09,Late Delivery
2616,5226,633,2023-12-17,Defective
2617,2034,105,2025-05-01,Changed Mind
2618,19441,57,2023-07-11,Late Delivery
2619,731,801,2024-01-31,Defective
2620,4771,283,2023-04-21,Changed Mind
2621,11569,81,2024-11-23,Changed Mind
2622,11572,603,2022-11-05,Changed Mind
2623,18743,146,2025-07-03,Late Delivery
2624,6922,172,2023-02-25,Defective
2625,3879,850,2023-08-20,Changed Mind
2626,15045,433,2023-12-26,Wrong Size
2627,16934,613,2022-10-09,Changed Mind
2628,13111,794,2025-07-27,Defective
2629,16184,633,2024-06-25,Wrong Size
2630,13576,648,2024-02-27,Changed Mind
2631,9278,436,2022-09-25,Late Delivery
2632,10842,856,2023-05-24,Defective
2633,12674,613,2023-07-30,Changed Mind
2634,8261,292,2025-06-26,Changed Mind
2635,1210,750,2022-11-17,Late Delivery
2636,10974,108,2025-09-05,Defective
2637,19355,352,2025-06-29,Wrong Size
2638,8687,219,2025-05-07,Wrong Size
2639,10914,611,2025-02-09,Changed Mind
2640,4967,977,2023-06-02,Defective
2641,11090,657,2024-11-22,Changed Mind
2642,5010,613,2025-07-30,Defective
2643,13905,214,2025-05-14,Wrong Size
2644,18647,668,2023-05-12,Wrong Size
2645,13481,44,2024-11-28,Changed Mind
2646,18358,156,2024-08-21,Changed Mind
2647,8126,733,2023-01-15,Changed Mind
2648,18194,6,2023-05-17,Changed Mind
2649,5524,583,2023-12-02,Late Delivery
2650,1137,178,2023-12-19,Defective
2651,17182,652,2023-10-08,Defective
2652,9830,274,2025-05-11,Wrong Size
2653,1514,627,2023-03-20,Defective
2654,320,815,2024-01-05,Changed Mind
2655,18235,384,2024-09-06,Defective
2656,4776,327,2025-01-26,Late Delivery
2657,3998,304,2024-10-09,Defective
2658,6577,737,2025-01-23,Defective
2659,13790,222,2022-12-11,Defective
2660,9674,731,2024-05-18,Wrong Size
2661,11535,605,2025-01-24,Wrong Size
2662,4333,858,2022-12-30,Changed Mind
2663,13449,11,2023-06-25,Wrong Size
2664,5209,963,2024-12-13,Changed Mind
2665,14942,119,2024-11-30,Changed Mind
2666,16603,229,2022-12-22,Defective
2667,12365,207,2025-02-27,Wrong Size
2668,17884,610,2023-06-20,Late Delivery
2669,7050,455,2022-10-28,Defective
2670,1401,55,2023-03-22,Defective
2671,6487,923,2024-01-17,Defective
2672,17327,528,2025-09-07,Wrong Size
2673,15905,551,2025-07-02,Late Delivery
2674,2102,168,2023-06-30,Defective
2675,12586,894,2025-01-22,Late Delivery
2676,192,939,2025-04-22,Changed Mind
2677,532,639,2023-09-17,Wrong Size
2678,11837,852,2024-04-16,Wrong Size
2679,9736,951,2022-11-22,Defective
2680,4630,381,2025-08-16,Late Delivery
2681,1907,126,2025-05-17,Defective
2682,15675,572,2024-06-02,Wrong Size
2683,274,804,2025-03-22,Changed Mind
2684,14550,168,2024-02-25,Late Delivery
2685,18401,553,2023-01-31,Wrong Size
2686,15675,272,2024-11-22,Late Delivery
2687,4032,764,2023-09-17,Defective
2688,6061,406,2024-05-07,Changed Mind
2689,3253,804,2024-03-21,Wrong Size
2690,18161,812,2023-12-18,Changed Mind
2691,18326,615,2024-10-20,Defective
2692,4530,835,2024-07-08,Wrong Size
2693,11824,974,2024-04-07,Late Delivery
2694,9101,418,2023-01-27,Late Delivery
2695,6108,77,2022-11-03,Changed Mind
2696,13175,164,2024-03-31,Changed Mind
2697,6937,536,2023-04-19,Changed Mind
2698,8160,466,2024-11-09,Defective
2699,13131,829,2023-02-02,Late Delivery
2700,8146,550,2025-05-25,Defective
2701,8568,622,2023-09-29,Defective
2702,13363,52,2023-07-22,Changed Mind
2703,4940,66,2023-03-05,Defective
2704,6705,778,2023-05-13,Changed Mind
2705,14490,354,2024-09-22,Late Delivery
2706,14993,551,2024-06-05,Changed Mind
2707,3039,881,2022-10-21,Defective
2708,3615,751,2025-03-14,Wrong Size
2709,17675,29,2023-03-15,Late Delivery
2710,15313,88,2024-02-25,Changed Mind
2711,10589,288,2024-05-29,Late Delivery
2712,15440,739,2023-02-24,Late Delivery
2713,6449,660,2023-10-30,Defective
2714,4090,129,2023-01-03,Changed Mind
2715,8293,557,2025-05-12,Late Delivery
2716,18443,195,2024-08-17,Defective
2717,17866,281,2023-03-18,Wrong Size
2718,9318,716,2022-12-24,Defective
2719,19798,565,2023-10-04,Late Delivery
2720,10095,840,2023-03-12,Changed Mind
2721,6633,155,2025-08-11,Defective
2722,826,680,2024-03-02,Defective
2723,3385,855,2025-06-30,Late Delivery
2724,19562,707,2022-10-18,Changed Mind
2725,18560,475,2024-07-19,Late Delivery
2726,12133,85,2023-01-05,Wrong Size
2727,10038,738,2024-01-03,Defective
2728,2041,341,2024-02-09,Late Delivery
2729,6162,316,2025-02-14,Changed Mind
2730,10525,296,2023-01-24,Defective
2731,7374,858,2024-07-12,Changed Mind
2732,12018,824,2022-12-05,Wrong Size
2733,807,202,2023-04-09,Wrong Size
2734,7197,116,2025-04-23,Wrong Size
2735,9220,433,2025-05-14,Defective
2736,15544,284,2024-02-08,Defective
2737,19014,840,2024-04-08,Defective
2738,4224,107,2025-05-21,Wrong Size
2739,4360,909,2024-10-13,Wrong Size
2740,10449,866,2024-10-19,Changed Mind
2741,17680,652,2023-01-01,Changed Mind
2742,14816,371,2024-01-13,Defective
2743,267,527,2023-11-22,Late Delivery
2744,6925,132,2024-03-28,Changed Mind
2745,3787,550,2024-12-31,Defective
2746,10774,449,2024-03-08,Wrong Size
2747,11914,284,2024-09-21,Defective
2748,3176,521,2022-12-10,Late Delivery
2749,4615,123,2023-04-26,Changed Mind
2750,16314,797,2024-11-04,Defective
2751,1780,151,2023-04-17,Changed Mind
2752,3234,663,2025-03-29,Defective
2753,9935,586,2024-03-24,Changed Mind
2754,4355,827,2024-02-21,Defective
2755,5798,169,2024-07-10,Changed Mind
2756,1501,802,2024-04-17,Defective
2757,16800,872,2025-06-06,Wrong Size
2758,11802,863,2025-07-13,Wrong Size
2759,13831,87,2023-07-31,Wrong Size
2760,18161,162,2025-04-26,Late Delivery
2761,3051,505,2024-11-23,Changed Mind
2762,6802,549,2025-07-30,Changed Mind
2763,15531,966,2024-02-13,Late Delivery
2764,4256,288,2023-07-24,Changed Mind
2765,11093,523,2024-02-11,Wrong Size
2766,2309,802,2023-03-18,Changed Mind
2767,19017,115,2025-05-27,Changed Mind
2768,4487,988,2024-11-04,Defective
2769,8678,294,2025-08-18,Defective
2770,12290,337,2024-06-02,Wrong Size
2771,17268,249,2025-02-16,Wrong Size
2772,9361,707,2024-05-22,Wrong Size
2773,2336,495,2023-06-01,Defective
2774,6239,895,2025-01-15,Defective
2775,18751,527,2024-02-25,Wrong Size
2776,2022,470,2025-04-12,Changed Mind
2777,2550,964,2023-12-28,Defective
2778,8585,265,2022-09-25,Late Delivery
2779,11558,488,2024-01-19,Defective
2780,19712,886,2023-01-06,Defective
2781,11877,45,2024-12-07,Changed Mind
2782,16520,362,2024-05-26,Wrong Size
2783,15787,977,2023-10-27,Changed Mind
2784,7504,227,2024-02-15,Late Delivery
2785,4682,618,2022-11-16,Changed Mind
2786,9082,700,2023-01-21,Late Delivery
2787,13328,657,2025-02-03,Defective
2788,13457,958,2025-07-01,Defective
2789,9929,356,2025-03-25,Defective
2790,720,413,2023-02-02,Wrong Size
2791,4436,64,2024-04-28,Wrong Size
2792,7940,200,2024-07-25,Late Delivery
2793,13217,837,2022-11-19,Defective
2794,16237,286,2022-12-19,Changed Mind
2795,16472,177,2024-02-15,Late Delivery
2796,15367,16,2025-05-16,Late Delivery
2797,82,702,2023-12-06,Defective
2798,4881,134,2024-03-21,Wrong Size
2799,14702,434,2022-11-14,Changed Mind
2800,17027,725,2023-03-07,Late Delivery
2801,10671,607,2024-09-27,Defective
2802,5957,749,2023-01-20,Defective
2803,6565,159,2023-09-19,Wrong Size
2804,12040,957,2023-11-30,Changed Mind
2805,7118,301,2024-12-23,Wrong Size
2806,6798,962,2024-11-15,Late Delivery
2807,6990,510,2023-07-03,Changed Mind
2808,3928,539,2024-12-04,Late Delivery
2809,4318,418,2023-06-16,Defective
2810,15589,875,2023-09-15,Wrong Size
2811,19345,963,2023-12-19,Changed Mind
2812,14041,847,2025-04-13,Defective
2813,6033,313,2023-05-04,Late Delivery
2814,1411,802,2023-01-18,Defective
2815,3867,251,2023-10-17,Changed Mind
2816,12279,674,2025-01-08,Wrong Size
2817,1375,616,2023-12-08,Defective
2818,15366,654,2024-10-28,Defective
2819,15497,585,2024-10-28,Defective
2820,15815,590,2023-09-11,Late Delivery
2821,4166,695,2023-07-03,Changed Mind
2822,6564,489,2023-12-11,Defective
2823,8064,678,2025-07-26,Late Delivery
2824,6057,93,2024-08-09,Changed Mind
2825,691,894,2025-07-21,Late Delivery
2826,7875,859,2024-06-17,Changed Mind
2827,1968,795,2023-04-11,Defective
2828,13450,13,2024-01-13,Defective
2829,16820,208,2024-06-16,Changed Mind
2830,10047,749,2022-11-13,Changed Mind
2831,4116,445,2023-05-02,Defective
2832,3594,254,2025-08-23,Late Delivery
2833,6994,564,2023-10-01,Late Delivery
2834,4605,880,2023-04-11,Changed Mind
2835,11102,521,2024-06-19,Defective
2836,15313,746,2023-11-12,Defective
2837,6002,481,2023-06-25,Defective
2838,9899,416,2023-09-20,Defective
2839,4470,617,2023-05-26,Wrong Size
2840,2437,557,2022-12-31,Wrong Size
2841,3030,177,2022-09-29,Late Delivery
2842,4999,663,2025-08-16,Defective
2843,8087,174,2023-09-23,Defective
2844,11287,755,2022-12-06,Late Delivery
2845,2312,18,2025-09-05,Late Delivery
2846,11750,268,2024-03-17,Defective
2847,3595,590,2024-06-26,Changed Mind
2848,3508,370,2023-12-21,Late Delivery
2849,1462,419,2024-06-15,Wrong Size
2850,9538,256,2025-05-29,Late Delivery
2851,12785,451,2023-10-11,Defective
2852,19260,169,2023-03-10,Wrong Size
2853,16498,827,2023-05-24,Wrong Size
2854,17114,743,2023-04-13,Defective
2855,18194,614,2023-09-12,Wrong Size
2856,3939,330,2022-12-03,Wrong Size
2857,19395,768,2023-01-31,Defective
2858,6225,240,2023-02-02,Late Delivery
2859,19746,663,2024-09-05,Defective
2860,1993,458,2023-11-04,Wrong Size
2861,15000,119,2023-01-21,Changed Mind
2862,14617,765,2024-03-22,Late Delivery
2863,6608,799,2023-05-12,Changed Mind
2864,1462,38,2023-03-26,Defective
2865,506,52,2023-02-23,Late Delivery
2866,856,237,2024-05-31,Defective
2867,8940,829,2023-09-21,Wrong Size
2868,8456,784,2022-11-21,Defective
2869,10851,873,2024-09-15,Defective
2870,5498,739,2023-10-05,Late Delivery
2871,7377,842,2024-02-16,Changed Mind
2872,9767,894,2024-02-21,Late Delivery
2873,16675,808,2025-06-14,Changed Mind
2874,7077,581,2023-01-05,Changed Mind
2875,13836,754,2023-07-09,Defective
2876,8981,314,2024-02-15,Late Delivery
2877,9305,49,2025-04-12,Wrong Size
2878,11793,242,2024-08-16,Defective
2879,7550,391,2024-07-27,Changed Mind
2880,5408,288,2024-11-28,Wrong Size
2881,11994,732,2025-03-02,Defective
2882,16954,359,2024-09-16,Changed Mind
2883,3679,513,2023-12-27,Defective
2884,9969,800,2022-10-29,Defective
2885,17022,495,2023-09-12,Defective
2886,10338,492,2023-06-08,Late Delivery
2887,15650,856,2023-02-26,Changed Mind
2888,7563,758,2025-05-23,Wrong Size
2889,663,873,2023-02-14,Defective
2890,12156,130,2023-06-17,Changed Mind
2891,1110,49,2024-04-25,Changed Mind
2892,11474,402,2024-03-19,Defective
2893,17753,705,2022-10-30,Wrong Size
2894,17920,657,2025-07-15,Defective
2895,11886,313,2022-12-15,Defective
2896,86,533,2025-09-07,Changed Mind
2897,15066,154,2024-12-10,Defective
2898,1807,13,2025-05-10,Defective
2899,760,572,2025-04-07,Defective
2900,7853,52,2024-09-28,Changed Mind
2901,15847,705,2022-10-07,Changed Mind
2902,8629,226,2025-07-23,Changed Mind
2903,8641,490,2023-11-20,Changed Mind
2904,16047,171,2024-02-22,Late Delivery
2905,18457,74,2025-01-18,Late Delivery
2906,8375,567,2025-02-25,Wrong Size
2907,854,469,2023-03-12,Late Delivery
2908,19714,963,2025-04-19,Changed Mind
2909,19272,96,2025-02-21,Changed Mind
2910,1742,451,2023-10-10,Changed Mind
2911,11408,454,2023-08-30,Defective
2912,7717,45,2022-11-03,Late Delivery
2913,11165,504,2022-11-13,Changed Mind
2914,16496,264,2025-04-07,Wrong Size
2915,5710,67,2023-12-09,Defective
2916,2465,401,2023-12-12,Wrong Size
2917,9752,247,2023-11-30,Defective
2918,15629,706,2024-08-18,Wrong Size
2919,18245,985,2022-11-27,Defective
2920,4565,97,2022-10-13,Wrong Size
2921,19065,265,2023-03-05,Late Delivery
2922,1119,907,2024-12-25,Late Delivery
2923,9704,115,2023-05-16,Changed Mind
2924,4350,378,2023-03-15,Changed Mind
2925,19357,761,2024-10-02,Late Delivery
2926,19167,102,2025-05-14,Wrong Size
2927,9213,921,2024-12-02,Defective
2928,16745,345,2023-04-14,Wrong Size
2929,1868,109,2024-07-21,Changed Mind
2930,487,576,2025-09-17,Changed Mind
2931,18342,877,2022-10-26,Defective
2932,3542,306,2023-08-14,Defective
2933,12016,48,2023-08-16,Late Delivery
2934,6492,549,2024-10-23,Changed Mind
2935,9681,543,2025-07-24,Defective
2936,9978,761,2023-02-06,Changed Mind
2937,16643,696,2025-03-18,Late Delivery
2938,5220,188,2025-02-10,Wrong Size
2939,10396,392,2023-09-05,Late Delivery
2940,19686,769,2024-01-04,Defective
2941,5413,112,2023-01-14,Late Delivery
2942,11167,51,2023-04-17,Late Delivery
2943,4389,468,2024-09-04,Wrong Size
2944,11994,174,2024-10-21,Late Delivery
2945,13027,214,2024-05-13,Wrong Size
2946,15534,364,2022-12-13,Defective
2947,368,750,2024-06-28,Changed Mind
2948,10169,894,2025-03-06,Defective
2949,6967,829,2022-12-15,Changed Mind
2950,18294,540,2022-09-19,Changed Mind
2951,15679,775,2023-04-13,Defective
2952,3850,172,2023-08-04,Changed Mind
2953,2050,284,2024-12-24,Defective
2954,2523,722,2024-06-29,Late Delivery
2955,10852,752,2022-11-14,Defective
2956,576,40,2025-01-15,Wrong Size
2957,19169,703,2024-10-03,Defective
2958,8356,929,2025-03-30,Changed Mind
2959,854,484,2024-06-27,Late Delivery
2960,15727,581,2025-08-30,Late Delivery
2961,666,217,2025-05-31,Late Delivery
2962,16134,891,2024-08-08,Late Delivery
2963,12382,70,2024-06-16,Wrong Size
2964,13864,658,2024-04-03,Wrong Size
2965,17547,369,2024-04-25,Late Delivery
2966,16203,477,2024-02-24,Defective
2967,18863,744,2024-11-24,Changed Mind
2968,3050,797,2024-08-20,Changed Mind
2969,19863,163,2023-01-26,Late Delivery
2970,2576,588,2023-03-17,Changed Mind
2971,3768,9,2023-09-14,Wrong Size
2972,1317,341,2022-10-19,Defective
2973,1601,401,2024-10-24,Defective
2974,16507,800,2025-03-18,Changed Mind
2975,11075,280,2024-01-29,Changed Mind
2976,2090,298,2023-07-29,Wrong Size
2977,13952,491,2024-11-07,Late Delivery
2978,5001,21,2023-12-13,Defective
2979,694,1,2023-09-06,Late Delivery
2980,7478,727,2022-10-11,Changed Mind
2981,9286,48,2023-01-25,Changed Mind
2982,4558,684,2024-12-22,Wrong Size
2983,1273,432,2025-05-14,Defective
2984,2410,722,2024-05-08,Wrong Size
2985,5943,325,2023-04-09,Late Delivery
2986,12070,876,2023-03-06,Wrong Size
2987,6365,249,2024-08-14,Changed Mind
2988,16497,395,2024-05-28,Defective
2989,9119,147,2024-11-29,Changed Mind
2990,18757,627,2024-08-27,Defective
2991,13738,842,2023-06-16,Late Delivery
2992,17907,445,2023-01-23,Late Delivery
2993,8306,310,2023-09-05,Changed Mind
2994,16228,243,2022-11-14,Wrong Size
2995,12907,601,2025-07-19,Wrong Size
2996,11869,145,2024-08-24,Wrong Size
2997,18639,748,2022-12-10,Defective
2998,1249,627,2023-03-12,Late Delivery
2999,1081,869,2022-10-14,Defective
3000,5465,387,2024-02-19,Defective
3001,9127,665,2024-07-01,Defective
3002,11159,301,2024-08-31,Late Delivery
3003,3336,490,2025-08-29,Defective
3004,1595,238,2024-03-23,Late Delivery
3005,326,676,2025-04-05,Late Delivery
3006,14091,103,2025-07-10,Defective
3007,1111,811,2023-06-02,Changed Mind
3008,1210,516,2025-05-28,Defective
3009,2673,867,2025-07-17,Changed Mind
3010,13997,262,2023-04-23,Wrong Size
3011,14364,625,2023-01-18,Late Delivery
3012,19441,28,2024-06-12,Wrong Size
3013,9736,752,2023-03-16,Changed Mind
3014,11980,172,2025-02-15,Wrong Size
3015,9206,623,2024-10-16,Defective
3016,477,615,2025-01-10,Changed Mind
3017,3969,437,2023-10-21,Changed Mind
3018,12888,902,2024-06-20,Late Delivery
3019,3249,915,2025-04-16,Wrong Size
3020,15087,902,2023-08-07,Changed Mind
3021,16359,788,2023-06-19,Late Delivery
3022,19065,652,2023-07-28,Changed Mind
3023,13983,129,2024-06-15,Changed Mind
3024,6802,494,2024-12-08,Wrong Size
3025,2410,148,2024-02-13,Late Delivery
3026,16507,752,2024-04-17,Wrong Size
3027,15967,492,2024-01-11,Late Delivery
3028,17338,459,2025-04-06,Defective
3029,13387,437,2022-10-20,Defective
3030,1035,541,2025-04-13,Changed Mind
3031,8830,980,2024-01-30,Late Delivery
3032,6262,547,2025-02-17,Late Delivery
3033,10882,769,2022-09-25,Wrong Size
3034,6657,913,2024-12-11,Late Delivery
3035,12095,666,2023-11-06,Wrong Size
3036,3132,108,2024-09-28,Wrong Size
3037,7853,324,2024-09-16,Late Delivery
3038,13069,169,2024-01-23,Changed Mind
3039,2021,711,2024-05-09,Late Delivery
3040,13620,911,2024-11-12,Wrong Size
3041,13968,186,2025-06-15,Wrong Size
3042,5922,463,2023-05-11,Changed Mind
3043,10755,279,2023-05-05,Wrong Size
3044,10256,854,2025-08-17,Changed Mind
3045,15935,456,2023-06-19,Defective
3046,5730,319,2024-01-07,Wrong Size
3047,11722,986,2025-07-30,Late Delivery
3048,3544,708,2023-08-31,Changed Mind
3049,6646,941,2023-11-03,Wrong Size
3050,12668,199,2024-06-12,Changed Mind
3051,10102,630,2023-01-21,Defective
3052,967,120,2023-05-21,Defective
3053,11323,899,2024-12-22,Changed Mind
3054,19243,390,2023-04-30,Wrong Size
3055,4028,579,2023-03-09,Late Delivery
3056,10007,571,2025-05-27,Wrong Size
3057,7393,18,2024-03-18,Changed Mind
3058,16877,458,2024-05-17,Late Delivery
3059,19999,192,2023-09-28,Defective
3060,19569,190,2024-06-21,Changed Mind
3061,9654,618,2024-07-28,Defective
3062,6697,857,2024-07-20,Changed Mind
3063,2478,253,2025-08-10,Defective
3064,4573,470,2024-11-03,Wrong Size
3065,7730,602,2025-05-17,Defective
3066,3232,270,2025-05-26,Wrong Size
3067,2775,764,2024-11-26,Wrong Size
3068,16083,617,2025-03-08,Wrong Size
3069,350,874,2025-02-05,Late Delivery
3070,10816,729,2024-03-17,Changed Mind
3071,769,418,2025-04-06,Wrong Size
3072,4774,988,2024-06-12,Defective
3073,16019,634,2023-06-01,Late Delivery
3074,18822,829,2023-05-30,Changed Mind
3075,4928,533,2024-11-10,Changed Mind
3076,16019,830,2025-06-14,Defective
3077,16361,479,2025-09-09,Wrong Size
3078,12870,532,2023-02-21,Late Delivery
3079,2646,252,2025-04-06,Changed Mind
3080,7779,920,2025-06-11,Late Delivery
3081,276,811,2022-11-02,Changed Mind
3082,990,879,2024-06-27,Late Delivery
3083,1828,673,2024-06-11,Changed Mind
3084,2426,983,2022-11-08,Changed Mind
3085,3694,386,2023-01-05,Wrong Size
3086,2707,129,2023-05-01,Defective
3087,1113,49,2023-04-03,Wrong Size
3088,10581,284,2025-02-03,Changed Mind
3089,2036,260,2025-05-03,Late Delivery
3090,3947,495,2022-12-09,Late Delivery
3091,8722,893,2024-10-29,Changed Mind
3092,12366,79,2025-02-01,Changed Mind
3093,5560,967,2023-12-06,Late Delivery
3094,5943,358,2024-11-29,Changed Mind
3095,9830,824,2025-08-16,Late Delivery
3096,6302,935,2023-01-25,Wrong Size
3097,19492,929,2023-03-14,Changed Mind
3098,4448,824,2024-10-18,Changed Mind
3099,3960,587,2022-10-25,Defective
3100,5347,59,2024-10-11,Wrong Size
3101,1923,613,2023-11-23,Changed Mind
3102,19429,19,2024-09-10,Wrong Size
3103,17753,4,2023-05-19,Defective
3104,6508,45,2025-08-25,Wrong Size
3105,4783,28,2023-11-07,Wrong Size
3106,9134,322,2025-05-18,Wrong Size
3107,672,511,2023-06-26,Defective
3108,15814,646,2022-11-08,Wrong Size
3109,15535,73,2024-01-02,Late Delivery
3110,13647,59,2023-03-25,Late Delivery
3111,16627,781,2023-06-15,Late Delivery
3112,3189,306,2022-10-19,Defective
3113,12040,783,2024-06-14,Wrong Size
3114,19705,242,2023-04-19,Defective
3115,11822,451,2024-05-31,Changed Mind
3116,15961,846,2023-01-05,Late Delivery
3117,5092,411,2023-04-15,Defective
3118,5738,611,2024-06-27,Defective
3119,13756,767,2024-03-18,Wrong Size
3120,10188,161,2023-02-19,Wrong Size
3121,13655,824,2024-11-09,Defective
3122,3427,84,2024-04-04,Defective
3123,807,213,2024-11-30,Wrong Size
3124,2042,965,2023-09-24,Late Delivery
3125,19737,451,2025-08-04,Changed Mind
3126,18460,454,2024-03-13,Defective
3127,16897,704,2024-03-12,Defective
3128,5193,346,2025-06-19,Wrong Size
3129,14954,892,2022-11-09,Defective
3130,11845,74,2023-05-14,Defective
3131,7584,785,2023-01-18,Defective
3132,14799,484,2023-07-11,Defective
3133,6726,102,2024-11-25,Defective
3134,7883,812,2025-02-08,Defective
3135,18976,617,2025-06-30,Late Delivery
3136,18875,791,2025-02-05,Defective
3137,17548,224,2025-01-27,Changed Mind
3138,17645,679,2023-03-26,Defective
3139,4258,726,2023-12-14,Wrong Size
3140,3440,440,2025-01-05,Defective
3141,4229,855,2023-09-14,Changed Mind
3142,11102,327,2023-11-18,Changed Mind
3143,11375,484,2025-03-25,Changed Mind
3144,6741,887,2025-03-26,Wrong Size
3145,5592,695,2023-03-11,Wrong Size
3146,1105,903,2023-04-22,Wrong Size
3147,17476,487,2024-09-13,Wrong Size
3148,9828,187,2023-01-03,Late Delivery
3149,15917,58,2023-05-06,Wrong Size
3150,7726,410,2023-04-14,Late Delivery
3151,16116,495,2025-07-17,Defective
3152,1382,713,2024-08-22,Late Delivery
3153,13600,940,2025-03-13,Wrong Size
3154,831,388,2023-01-25,Changed Mind
3155,2272,92,2023-01-31,Defective
3156,9871,948,2023-09-30,Wrong Size
3157,7377,827,2024-04-04,Wrong Size
3158,14996,960,2024-05-07,Late Delivery
3159,736,189,2023-08-16,Wrong Size
3160,11492,341,2024-01-08,Changed Mind
3161,352,381,2025-08-24,Changed Mind
3162,6310,505,2024-12-10,Late Delivery
3163,19577,890,2023-04-30,Defective
3164,16562,465,2024-03-05,Wrong Size
3165,1093,528,2024-02-23,Late Delivery
3166,18644,276,2025-09-14,Changed Mind
3167,3092,447,2024-09-09,Changed Mind
3168,5608,432,2025-04-04,Defective
3169,17992,354,2025-06-13,Late Delivery
3170,2221,465,2022-12-18,Wrong Size
3171,11696,371,2025-09-04,Changed Mind
3172,783,52,2023-04-02,Wrong Size
3173,5662,763,2024-02-14,Changed Mind
3174,17165,975,2023-10-21,Changed Mind
3175,6720,536,2023-08-26,Defective
3176,6009,356,2025-02-04,Defective
3177,11994,748,2022-10-29,Wrong Size
3178,16337,872,2022-10-16,Late Delivery
3179,8670,528,2024-02-23,Defective
3180,12961,333,2025-06-14,Late Delivery
3181,8670,762,2022-12-16,Wrong Size
3182,8910,105,2024-03-20,Wrong Size
3183,13406,713,2024-05-16,Late Delivery
3184,9619,616,2023-09-25,Late Delivery
3185,5530,974,2023-02-03,Wrong Size
3186,970,493,2024-01-07,Wrong Size
3187,473,430,2024-09-15,Late Delivery
3188,15919,261,2023-06-11,Changed Mind
3189,2809,192,2023-02-16,Defective
3190,4323,758,2024-08-24,Changed Mind
3191,17284,573,2024-05-01,Late Delivery
3192,14567,268,2023-05-29,Defective
3193,19250,908,2024-06-19,Defective
3194,8421,169,2024-09-29,Late Delivery
3195,10256,737,2023-06-19,Wrong Size
3196,10812,790,2024-10-24,Changed Mind
3197,19462,718,2022-12-29,Defective
3198,5475,789,2023-05-19,Wrong Size
3199,11484,364,2022-10-15,Late Delivery
3200,6345,842,2024-10-01,Wrong Size
3201,12289,4,2024-04-08,Changed Mind
