order_id,customer_id,order_date,order_status
10206,1519,2023-01-03,Cancelled
10207,449,2024-10-08,Returned
10208,246,2024-08-05,Cancelled
10209,1553,2025-05-03,Cancelled
10210,1232,2022-10-27,Cancelled
10211,1219,2024-08-15,Completed
10212,1320,2023-08-04,Completed
10213,1979,2024-07-24,Completed
10214,331,2022-09-25,Completed
10215,1038,2023-10-23,Returned
10216,73,2025-09-03,Returned
10217,1911,2025-07-25,Cancelled
10218,82,2025-05-10,Cancelled
10219,1900,2023-12-27,Cancelled
10220,1552,2025-04-15,Returned
10221,710,2022-10-16,Cancelled
10222,1313,2022-11-18,Cancelled
10223,235,2025-04-02,Cancelled
10224,1438,2024-03-28,Cancelled
10225,1183,2023-06-21,Cancelled
10226,1257,2024-08-20,Completed
10227,1234,2023-09-03,Returned
10228,1995,2024-03-04,Cancelled
10229,960,2024-06-19,Completed
10230,654,2025-07-02,Completed
10231,59,2022-10-24,Returned
10232,1872,2025-04-13,Cancelled
10233,1355,2024-07-30,Completed
10234,1598,2023-02-07,Cancelled
10235,1239,2024-01-10,Cancelled
10236,500,2025-05-05,Completed
10237,1895,2022-10-30,Returned
10238,1162,2023-06-13,Cancelled
10239,1188,2024-10-07,Cancelled
10240,595,2024-06-26,Returned
10241,1624,2024-08-10,Completed
10242,232,2025-03-09,Cancelled
10243,1255,2025-06-06,Completed
10244,933,2022-11-30,Cancelled
10245,1736,2024-11-05,Completed
10246,921,2025-04-18,Completed
10247,1286,2024-04-15,Completed
10248,836,2022-10-05,Cancelled
10249,191,2022-10-02,Cancelled
10250,561,2023-03-02,Completed
10251,841,2024-06-26,Returned
10252,627,2022-12-13,Cancelled
10253,1057,2023-08-13,Returned
10254,216,2025-02-23,Cancelled
10255,393,2024-06-17,Returned
10256,103,2024-12-11,Returned
10257,581,2024-12-31,Returned
10258,250,2023-07-12,Completed
10259,1160,2022-11-21,Returned
10260,1304,2023-07-20,Returned
10261,29,2025-02-22,Returned
10262,1783,2023-07-21,Completed
10263,1585,2024-01-30,Cancelled
10264,776,2024-08-16,Returned
10265,1392,2025-02-28,Cancelled
10266,390,2023-08-10,Cancelled
10267,1971,2024-04-29,Completed
10268,789,2023-03-01,Cancelled
10269,1051,2022-12-02,Cancelled
10270,1879,2024-01-18,Completed
10271,719,2025-01-03,Completed
10272,1942,2023-02-04,Completed
10273,1927,2024-10-13,Cancelled
10274,207,2023-09-06,Returned
10275,499,2022-10-12,Completed
10276,476,2025-08-05,Completed
10277,945,2025-01-23,Completed
10278,1799,2024-12-15,Returned
10279,1094,2025-06-02,Completed
10280,418,2024-12-14,Cancelled
10281,785,2024-02-09,Completed
10282,1396,2023-04-24,Completed
10283,952,2022-10-13,Completed
10284,152,2024-05-01,Returned
10285,1709,2024-05-11,Cancelled
10286,295,2023-08-04,Cancelled
10287,1429,2025-02-11,Cancelled
10288,685,2023-03-30,Cancelled
10289,231,2025-06-03,Returned
10290,404,2023-11-04,Returned
10291,635,2022-10-07,Cancelled
10292,1018,2024-06-12,Cancelled
10293,911,2024-07-22,Cancelled
10294,488,2023-05-04,Cancelled
10295,1099,2025-06-06,Completed
10296,520,2024-07-14,Returned
10297,144,2024-06-06,Returned
10298,593,2025-02-21,Cancelled
10299,1450,2024-09-10,Returned
10300,1617,2023-04-06,Cancelled
10301,372,2025-05-16,Cancelled
10302,1281,2024-12-11,Completed
10303,853,2023-11-08,Completed
10304,1654,2023-06-02,Returned
10305,249,2024-06-06,Returned
10306,407,2022-09-26,Returned
10307,556,2025-07-25,Cancelled
10308,892,2025-08-08,Cancelled
10309,558,2023-09-11,Returned
10310,1798,2024-08-26,Returned
10311,1757,2022-12-24,Completed
10312,727,2025-06-27,Returned
10313,1616,2024-06-28,Completed
10314,1178,2025-01-13,Cancelled
10315,1631,2024-01-16,Cancelled
10316,959,2023-01-07,Completed
10317,1038,2024-03-03,Completed
10318,629,2024-11-09,Returned
10319,1126,2024-05-01,Returned
10320,1376,2025-06-13,Cancelled
10321,567,2024-06-01,Returned
10322,260,2022-10-06,Returned
10323,903,2025-05-23,Cancelled
10324,981,2022-12-23,Cancelled
10325,1146,2025-05-17,Completed
10326,766,2024-07-25,Returned
10327,759,2023-09-13,Completed
10328,798,2025-02-23,Cancelled
10329,1728,2024-12-18,Completed
10330,1236,2023-04-18,Cancelled
10331,1097,2023-01-24,Returned
10332,1323,2023-01-01,Returned
10333,1675,2024-05-06,Completed
10334,702,2023-09-27,Returned
10335,1682,2023-11-08,Cancelled
10336,1050,2024-12-03,Returned
10337,1496,2023-12-11,Returned
10338,639,2024-01-13,Returned
10339,303,2024-01-07,Completed
10340,991,2023-08-01,Completed
10341,1190,2024-08-02,Completed
10342,723,2023-08-26,Cancelled
10343,564,2024-08-29,Cancelled
10344,821,2023-02-09,Returned
10345,511,2024-12-01,Returned
10346,1142,2022-11-25,Cancelled
10347,846,2024-08-01,Completed
10348,216,2022-10-17,Returned
10349,312,2024-07-01,Returned
10350,220,2024-07-09,Returned
10351,758,2023-11-29,Completed
10352,781,2024-07-21,Returned
10353,1568,2025-04-20,Cancelled
10354,186,2023-03-13,Returned
10355,1968,2024-10-27,Completed
10356,1305,2023-12-17,Completed
10357,705,2023-12-01,Cancelled
10358,501,2024-02-05,Completed
10359,932,2025-07-27,Cancelled
10360,399,2023-02-19,Returned
10361,1102,2025-06-21,Returned
10362,876,2025-06-03,Completed
10363,769,2025-04-16,Completed
10364,1668,2025-03-05,Completed
10365,1006,2023-04-24,Completed
10366,1546,2025-01-16,Cancelled
10367,1227,2023-11-13,Returned
10368,958,2025-01-03,Completed
10369,1734,2023-06-14,Cancelled
10370,1413,2024-07-19,Cancelled
10371,410,2023-04-25,Completed
10372,1212,2025-05-01,Cancelled
10373,1183,2024-11-14,Returned
10374,1500,2025-06-22,Cancelled
10375,604,2023-05-03,Cancelled
10376,891,2024-05-26,Cancelled
10377,1832,2024-12-08,Completed
10378,679,2024-07-14,Returned
10379,816,2022-12-16,Completed
10380,1714,2024-07-16,Returned
10381,892,2025-03-07,Completed
10382,1278,2022-10-17,Returned
10383,1790,2025-05-27,Completed
10384,1726,2025-04-30,Completed
10385,1331,2025-08-22,Completed
10386,1945,2025-04-08,Cancelled
10387,1645,2023-06-07,Returned
10388,642,2025-05-07,Completed
10389,1228,2024-06-12,Completed
10390,1141,2023-07-16,Completed
10391,1708,2023-10-08,Cancelled
10392,973,2025-06-28,Cancelled
10393,1172,2024-04-23,Completed
10394,1843,2025-07-07,Cancelled
10395,893,2024-12-14,Cancelled
10396,1655,2023-06-30,Returned
10397,911,2024-08-18,Returned
10398,1422,2023-04-16,Completed
10399,759,2023-07-19,Cancelled
10400,216,2023-08-24,Cancelled
10401,1964,2024-01-07,Returned
10402,20,2025-05-30,Cancelled
10403,941,2022-10-22,Returned
10404,1282,2023-10-23,Cancelled
10405,682,2024-05-05,Cancelled
10406,1404,2024-06-16,Cancelled
10407,722,2025-09-02,Cancelled
10408,641,2022-11-14,Cancelled
10409,1094,2022-11-15,Returned
10410,624,2025-05-17,Cancelled
10411,1160,2025-02-13,Completed
10412,1361,2023-01-25,Returned
10413,1267,2023-03-21,Returned
10414,421,2025-08-15,Cancelled
10415,482,2022-12-16,Completed
10416,361,2022-12-25,Completed
10417,1354,2024-05-20,Returned
10418,11,2024-12-01,Completed
10419,871,2023-08-29,Cancelled
10420,376,2023-06-05,Cancelled
10421,1116,2022-11-08,Returned
10422,734,2023-12-16,Returned
10423,688,2025-07-06,Returned
10424,1094,2024-07-08,Completed
10425,273,2024-09-28,Returned
10426,392,2023-12-29,Completed
10427,150,2025-04-27,Returned
10428,560,2023-05-31,Completed
10429,533,2024-04-02,Returned
10430,704,2023-05-12,Completed
10431,1078,2024-12-23,Returned
10432,1033,2024-07-03,Returned
10433,1951,2022-11-20,Cancelled
10434,709,2024-10-14,Cancelled
10435,104,2025-04-16,Cancelled
10436,765,2023-06-08,Cancelled
10437,430,2023-07-28,Returned
10438,556,2025-06-28,Returned
10439,490,2025-08-26,Returned
10440,1632,2023-01-08,Completed
10441,371,2023-03-18,Returned
10442,469,2024-01-18,Returned
10443,1476,2024-08-28,Returned
10444,1004,2025-03-16,Completed
10445,344,2025-09-01,Returned
10446,1117,2022-12-16,Cancelled
10447,1311,2024-11-20,Returned
10448,348,2023-04-05,Returned
10449,1416,2023-12-25,Returned
10450,1678,2024-12-30,Returned
10451,905,2025-09-03,Returned
10452,471,2023-11-08,Returned
10453,1562,2025-03-11,Cancelled
10454,1556,2024-06-18,Completed
10455,1926,2022-12-15,Completed
10456,75,2025-09-15,Cancelled
10457,660,2025-07-26,Completed
10458,1653,2023-09-28,Completed
10459,158,2024-01-11,Returned
10460,463,2024-12-06,Returned
10461,1679,2023-06-04,Cancelled
10462,308,2024-01-08,Cancelled
10463,1661,2024-01-15,Returned
10464,1002,2024-09-09,Returned
10465,1680,2024-01-01,Completed
10466,615,2025-02-16,Cancelled
10467,1041,2024-08-23,Cancelled
10468,280,2024-12-29,Completed
10469,443,2022-12-03,Completed
10470,1254,2023-01-19,Returned
10471,270,2024-04-11,Cancelled
10472,1083,2022-11-13,Completed
10473,538,2024-08-13,Returned
10474,1338,2025-08-26,Cancelled
10475,667,2023-02-23,Completed
10476,1667,2022-11-07,Completed
10477,548,2023-02-20,Returned
10478,1463,2023-04-07,Cancelled
10479,730,2025-03-20,Completed
10480,1357,2024-10-17,Completed
10481,255,2025-01-20,Completed
10482,354,2023-06-11,Returned
10483,585,2022-11-03,Cancelled
10484,1754,2023-06-05,Cancelled
10485,1934,2022-11-10,Completed
10486,1430,2024-05-17,Returned
10487,1497,2022-12-02,Completed
10488,1807,2024-07-17,Returned
10489,1238,2023-12-09,Completed
10490,645,2025-07-06,Cancelled
10491,680,2025-09-01,Completed
10492,286,2024-11-29,Cancelled
10493,380,2023-07-22,Returned
10494,232,2024-03-08,Completed
10495,1225,2025-06-20,Completed
10496,504,2023-08-09,Cancelled
10497,1125,2025-08-11,Cancelled
10498,1790,2023-06-08,Cancelled
10499,630,2025-05-10,Returned
10500,1361,2025-04-21,Returned
10501,1884,2024-08-13,Returned
10502,1718,2024-07-15,Completed
10503,1110,2023-06-14,Completed
10504,913,2024-04-21,Completed
10505,1767,2023-06-19,Returned
10506,1564,2024-11-22,Cancelled
10507,1348,2023-08-25,Cancelled
10508,1716,2024-10-01,Completed
10509,1979,2025-03-06,Cancelled
10510,273,2025-01-08,Cancelled
10511,1295,2025-07-16,Completed
10512,1619,2025-08-09,Cancelled
10513,1822,2025-07-03,Completed
10514,1133,2023-11-19,Returned
10515,1145,2023-10-13,Completed
10516,1067,2022-12-02,Returned
10517,1321,2024-01-19,Cancelled
10518,979,2024-06-12,Returned
10519,1157,2023-02-21,Cancelled
10520,14,2023-08-19,Cancelled
10521,985,2023-01-24,Completed
10522,1337,2025-02-15,Completed
10523,191,2023-04-21,Returned
10524,1818,2023-10-13,Cancelled
10525,1175,2023-05-26,Returned
10526,1086,2023-08-31,Completed
10527,669,2023-06-05,Completed
10528,1646,2022-12-20,Completed
10529,1432,2023-01-06,Returned
10530,1510,2024-04-20,Cancelled
10531,115,2023-01-11,Cancelled
10532,1406,2024-04-20,Returned
10533,206,2023-12-10,Returned
10534,944,2022-11-23,Cancelled
10535,1997,2025-04-04,Returned
10536,1734,2023-08-08,Cancelled
10537,572,2023-12-15,Completed
10538,1462,2024-03-22,Returned
10539,1384,2023-06-16,Completed
10540,984,2024-03-26,Returned
10541,644,2025-05-07,Cancelled
10542,292,2023-01-16,Returned
10543,1071,2023-06-02,Cancelled
10544,1219,2024-04-06,Returned
10545,1393,2024-01-21,Cancelled
10546,1654,2024-05-06,Completed
10547,1972,2023-06-17,Returned
10548,767,2025-03-29,Cancelled
10549,1399,2022-12-15,Cancelled
10550,1232,2025-08-15,Returned
10551,371,2023-08-25,Completed
10552,1956,2024-02-04,Completed
10553,320,2022-10-10,Cancelled
10554,411,2022-10-07,Completed
10555,1852,2022-12-01,Returned
10556,1275,2024-09-23,Completed
10557,1488,2022-11-02,Returned
10558,913,2023-07-17,Cancelled
10559,1993,2023-10-09,Completed
10560,801,2023-03-16,Cancelled
10561,834,2024-12-02,Completed
10562,1080,2025-07-17,Returned
10563,1435,2024-04-16,Completed
10564,736,2022-10-29,Completed
10565,878,2022-09-23,Completed
10566,462,2024-09-23,Cancelled
10567,53,2025-07-21,Returned
10568,301,2023-04-12,Returned
10569,339,2025-07-12,Cancelled
10570,725,2024-05-02,Completed
10571,1176,2022-11-15,Cancelled
10572,139,2022-12-16,Returned
10573,1940,2023-05-03,Returned
10574,1214,2024-12-20,Returned
10575,1217,2023-09-05,Completed
10576,1224,2024-08-30,Completed
10577,1211,2023-10-12,Returned
10578,751,2025-04-25,Completed
10579,291,2024-03-24,Returned
10580,275,2024-07-22,Returned
10581,1635,2024-08-02,Returned
10582,10,2023-09-17,Cancelled
10583,1095,2024-07-29,Completed
10584,209,2025-07-02,Completed
10585,1261,2025-03-02,Returned
10586,1046,2024-12-24,Returned
10587,1947,2023-11-12,Returned
10588,1011,2025-06-29,Returned
10589,1611,2025-04-06,Returned
10590,1892,2023-12-24,Cancelled
10591,232,2023-01-16,Completed
10592,1605,2024-07-06,Completed
10593,1340,2024-06-13,Returned
10594,930,2024-11-24,Returned
10595,1889,2023-10-02,Cancelled
10596,143,2025-07-10,Returned
10597,150,2025-05-01,Completed
10598,1153,2024-04-12,Returned
10599,984,2023-08-10,Cancelled
10600,923,2023-06-27,Completed
10601,340,2023-05-26,Completed
10602,1593,2023-05-02,Completed
10603,424,2024-09-30,Completed
10604,1508,2023-10-06,Cancelled
10605,857,2024-10-09,Completed
10606,305,2023-02-28,Returned
10607,1586,2023-11-30,Cancelled
10608,8,2023-01-11,Cancelled
10609,1978,2023-04-14,Cancelled
10610,1322,2023-08-21,Cancelled
10611,341,2023-09-07,Returned
10612,1087,2022-12-04,Returned
10613,1883,2025-06-26,Returned
10614,1597,2023-11-16,Returned
10615,1473,2024-07-20,Completed
10616,1496,2022-12-25,Completed
10617,1359,2023-07-01,Completed
10618,1892,2025-08-06,Completed
10619,937,2023-05-10,Completed
10620,338,2023-05-19,Returned
10621,1629,2022-11-12,Cancelled
10622,392,2023-09-22,Completed
10623,1665,2023-12-30,Returned
10624,1271,2024-06-17,Cancelled
10625,211,2024-08-31,Returned
10626,1697,2024-12-27,Returned
10627,469,2022-12-31,Cancelled
10628,822,2024-06-14,Cancelled
10629,1997,2024-12-10,Completed
10630,642,2024-05-06,Completed
10631,136,2024-07-15,Completed
10632,792,2024-12-12,Cancelled
10633,952,2023-01-24,Cancelled
10634,1476,2022-11-18,Cancelled
10635,1234,2023-07-29,Completed
10636,1306,2023-11-18,Completed
10637,808,2023-05-19,Cancelled
10638,654,2025-06-27,Returned
10639,69,2024-01-23,Cancelled
10640,1765,2023-06-02,Cancelled
10641,1431,2023-10-19,Cancelled
10642,722,2023-07-10,Completed
10643,738,2023-05-31,Completed
10644,743,2023-08-16,Completed
10645,1043,2023-03-07,Returned
10646,444,2025-05-13,Completed
10647,1702,2024-01-20,Completed
10648,235,2024-09-08,Completed
10649,15,2024-10-31,Cancelled
10650,1619,2024-08-02,Returned
10651,1833,2023-09-10,Returned
10652,1584,2023-04-30,Returned
10653,1346,2025-05-06,Returned
10654,767,2024-07-06,Completed
10655,1129,2023-08-26,Cancelled
10656,657,2024-09-27,Returned
10657,1059,2025-03-29,Completed
10658,152,2023-03-23,Completed
10659,1156,2024-06-29,Returned
10660,606,2024-06-30,Cancelled
10661,1531,2022-11-24,Completed
10662,1546,2024-11-29,Completed
10663,1922,2024-02-13,Cancelled
10664,803,2023-07-13,Completed
10665,591,2024-06-27,Returned
10666,403,2023-02-26,Returned
10667,688,2024-04-26,Cancelled
10668,1950,2025-08-20,Cancelled
10669,875,2025-04-09,Cancelled
10670,1862,2023-05-11,Returned
10671,370,2024-06-14,Returned
10672,449,2024-08-02,Cancelled
10673,203,2023-08-23,Returned
10674,1799,2025-01-30,Returned
10675,1257,2023-04-28,Completed
10676,1617,2022-11-17,Completed
10677,709,2024-01-21,Cancelled
10678,1808,2025-07-12,Completed
10679,894,2024-05-21,Returned
10680,334,2024-04-10,Returned
10681,1952,2024-12-02,Returned
10682,197,2023-01-09,Cancelled
10683,604,2025-05-19,Completed
10684,878,2023-05-12,Cancelled
10685,1040,2025-09-13,Cancelled
10686,235,2022-10-19,Returned
10687,336,2024-11-08,Cancelled
10688,827,2025-04-07,Cancelled
10689,337,2024-10-27,Returned
10690,1769,2023-09-05,Returned
10691,1311,2024-03-30,Completed
10692,1806,2023-08-07,Cancelled
10693,1132,2024-05-24,Completed
10694,1281,2023-03-17,Cancelled
10695,1442,2025-06-12,Completed
10696,778,2024-01-18,Completed
10697,1388,2024-05-14,Cancelled
10698,1647,2024-09-07,Completed
10699,1361,2023-07-31,Completed
10700,1600,2024-12-18,Cancelled
10701,1528,2024-08-13,Completed
10702,1067,2023-07-29,Cancelled
10703,1493,2022-12-24,Completed
10704,204,2024-01-06,Cancelled
10705,577,2024-12-22,Completed
10706,1090,2023-02-23,Completed
10707,210,2023-04-17,Completed
10708,429,2023-02-28,Cancelled
10709,597,2023-07-11,Completed
10710,303,2023-02-21,Cancelled
10711,1793,2025-06-21,Completed
10712,1275,2023-04-01,Cancelled
10713,1744,2023-04-19,Returned
10714,1909,2024-02-23,Returned
10715,1687,2024-03-04,Returned
10716,70,2025-07-07,Completed
10717,1314,2025-08-30,Completed
10718,1948,2022-11-04,Cancelled
10719,1309,2022-10-14,Returned
10720,1012,2023-10-21,Completed
10721,1698,2024-09-24,Completed
10722,1177,2023-03-22,Cancelled
10723,482,2025-06-28,Completed
10724,492,2024-08-09,Completed
10725,453,2024-10-05,Completed
10726,691,2025-01-07,Cancelled
10727,957,2024-07-08,Cancelled
10728,1513,2024-10-29,Completed
10729,1123,2022-11-25,Returned
10730,1002,2025-05-14,Returned
10731,1847,2024-01-02,Returned
10732,463,2023-05-18,Completed
10733,238,2023-11-25,Cancelled
10734,1435,2024-03-17,Returned
10735,1323,2025-06-13,Cancelled
10736,417,2024-11-03,Cancelled
10737,572,2024-02-14,Cancelled
10738,250,2025-05-29,Completed
10739,1280,2024-02-11,Returned
10740,376,2025-02-14,Cancelled
10741,1131,2024-07-15,Completed
10742,263,2024-09-08,Completed
10743,1449,2023-10-25,Completed
10744,1887,2024-04-05,Completed
10745,188,2024-02-21,Cancelled
10746,637,2025-05-24,Cancelled
10747,1163,2025-04-29,Returned
10748,218,2025-05-03,Cancelled
10749,323,2024-06-13,Completed
10750,1222,2023-08-05,Completed
10751,869,2024-12-06,Cancelled
10752,623,2023-10-26,Completed
10753,1275,2023-09-01,Cancelled
10754,301,2025-02-04,Completed
10755,161,2022-09-26,Returned
10756,208,2025-04-22,Returned
10757,1925,2025-06-14,Completed
10758,1282,2023-01-01,Completed
10759,1013,2022-12-06,Cancelled
10760,1189,2024-05-06,Returned
10761,1043,2022-12-25,Completed
10762,653,2023-12-01,Completed
10763,840,2023-02-20,Cancelled
10764,1919,2023-06-27,Cancelled
10765,1903,2025-09-14,Completed
10766,125,2025-05-13,Cancelled
10767,1004,2025-02-19,Returned
10768,248,2025-09-10,Cancelled
10769,830,2024-02-11,Returned
10770,524,2024-12-02,Completed
10771,1383,2024-09-17,Cancelled
10772,1806,2024-11-13,Returned
10773,988,2024-01-26,Cancelled
10774,684,2023-12-15,Returned
10775,1561,2025-01-11,Returned
10776,1834,2022-12-10,Completed
10777,928,2024-01-28,Returned
10778,1648,2024-07-25,Completed
10779,711,2023-09-03,Cancelled
10780,493,2024-04-16,Returned
10781,1610,2025-01-06,Cancelled
10782,593,2025-07-31,Returned
10783,1600,2023-11-08,Returned
10784,133,2025-02-03,Returned
10785,1548,2024-05-14,Cancelled
10786,566,2024-09-18,Completed
10787,546,2023-03-21,Completed
10788,1379,2022-10-19,Completed
10789,34,2025-07-01,Returned
10790,1129,2025-03-04,Returned
10791,1931,2024-10-30,Returned
10792,1368,2023-04-15,Completed
10793,155,2023-09-26,Cancelled
10794,1518,2024-12-26,Returned
10795,1800,2025-04-16,Completed
10796,1129,2023-07-14,Completed
10797,852,2025-09-17,Returned
10798,565,2025-06-06,Cancelled
10799,342,2024-08-13,Cancelled
10800,1069,2025-02-16,Returned
10801,670,2024-10-14,Returned
10802,1449,2023-11-30,Cancelled
10803,499,2024-12-29,Cancelled
10804,1593,2022-10-25,Returned
10805,497,2025-03-04,Completed
10806,537,2024-02-04,Completed
10807,151,2023-12-07,Cancelled
10808,1359,2025-06-27,Returned
10809,843,2023-01-17,Cancelled
10810,1062,2023-12-10,Cancelled
10811,855,2023-09-27,Completed
10812,1626,2024-03-12,Returned
10813,809,2023-12-06,Returned
10814,1708,2024-05-28,Completed
10815,184,2024-07-10,Returned
10816,497,2024-07-30,Returned
10817,1292,2025-08-06,Returned
10818,1800,2024-02-19,Cancelled
10819,636,2022-12-20,Cancelled
10820,368,2022-11-15,Completed
10821,1598,2025-05-10,Cancelled
10822,1816,2024-10-14,Cancelled
10823,128,2022-12-11,Cancelled
10824,1162,2025-03-04,Returned
10825,202,2023-12-18,Returned
10826,592,2024-09-16,Cancelled
10827,788,2022-11-05,Cancelled
10828,1084,2025-05-30,Cancelled
10829,918,2025-01-23,Cancelled
10830,1228,2023-06-07,Cancelled
10831,1395,2025-09-11,Completed
10832,211,2024-08-30,Completed
10833,63,2023-08-29,Cancelled
10834,1341,2024-10-29,Completed
10835,902,2025-04-20,Returned
10836,1423,2025-06-03,Cancelled
10837,526,2025-01-27,Completed
10838,854,2023-06-11,Cancelled
10839,316,2024-02-16,Returned
10840,657,2025-06-19,Cancelled
10841,845,2025-01-10,Cancelled
10842,1670,2024-12-30,Returned
10843,490,2024-10-21,Cancelled
10844,1168,2024-03-24,Returned
10845,154,2023-05-14,Completed
10846,914,2025-04-25,Returned
10847,1081,2024-03-09,Returned
10848,49,2025-02-23,Returned
10849,1135,2025-01-08,Completed
10850,1499,2024-04-06,Cancelled
10851,197,2024-04-29,Returned
10852,1077,2025-02-25,Returned
10853,755,2024-10-30,Completed
10854,1776,2024-12-07,Cancelled
10855,1404,2024-03-07,Cancelled
10856,1602,2024-04-05,Returned
10857,456,2023-05-24,Cancelled
10858,1094,2025-07-11,Cancelled
10859,866,2023-08-10,Completed
10860,35,2022-12-14,Cancelled
10861,94,2024-11-11,Cancelled
10862,1827,2025-04-15,Cancelled
10863,1538,2023-08-17,Cancelled
10864,214,2022-11-08,Cancelled
10865,430,2022-11-20,Completed
10866,1538,2023-06-05,Cancelled
10867,1475,2025-07-30,Cancelled
10868,880,2024-10-09,Completed
10869,111,2023-09-25,Returned
10870,1363,2023-08-05,Completed
10871,460,2024-11-18,Cancelled
10872,1153,2024-06-05,Completed
10873,861,2024-06-06,Returned
10874,178,2024-05-02,Cancelled
10875,1608,2024-10-12,Cancelled
10876,569,2025-02-14,Cancelled
10877,877,2023-04-15,Completed
10878,114,2025-05-07,Returned
10879,1667,2025-08-24,Returned
10880,1361,2022-12-27,Cancelled
10881,155,2024-02-28,Cancelled
10882,11,2024-01-21,Returned
10883,1478,2024-07-29,Cancelled
10884,1994,2023-10-30,Completed
10885,246,2022-12-09,Returned
10886,1550,2023-09-23,Returned
10887,1191,2025-03-02,Completed
10888,530,2024-01-07,Returned
10889,497,2024-05-16,Returned
10890,180,2024-09-27,Returned
10891,1170,2025-08-16,Returned
10892,1014,2023-12-19,Cancelled
10893,780,2023-07-22,Returned
10894,1692,2023-11-12,Cancelled
10895,1843,2023-09-30,Completed
10896,1374,2023-11-15,Completed
10897,819,2023-04-10,Cancelled
10898,1696,2023-06-30,Completed
10899,1764,2024-01-04,Returned
10900,668,2023-02-26,Returned
10901,1136,2023-02-19,Returned
10902,1584,2024-01-21,Cancelled
10903,527,2024-12-11,Completed
10904,1372,2022-11-26,Returned
10905,1590,2023-10-03,Cancelled
10906,1367,2025-07-17,Cancelled
10907,155,2023-07-15,Returned
10908,335,2023-05-05,Cancelled
10909,1200,2022-10-23,Completed
10910,1258,2022-12-30,Returned
10911,1789,2024-03-25,Completed
10912,1359,2024-11-27,Returned
10913,1223,2022-10-06,Cancelled
10914,256,2022-10-10,Returned
10915,915,2022-11-03,Returned
10916,100,2023-09-22,Cancelled
10917,114,2025-08-26,Returned
10918,1281,2024-07-01,Cancelled
10919,531,2024-05-28,Returned
10920,36,2024-06-08,Completed
10921,304,2024-05-12,Cancelled
10922,1700,2025-03-13,Cancelled
10923,595,2023-06-30,Returned
10924,733,2023-05-03,Cancelled
10925,831,2024-03-29,Completed
10926,355,2023-07-21,Cancelled
10927,1569,2025-07-31,Cancelled
10928,182,2023-09-18,Cancelled
10929,1834,2024-03-24,Returned
10930,1765,2023-07-15,Completed
10931,305,2024-04-09,Cancelled
10932,436,2024-08-04,Cancelled
10933,1165,2023-01-07,Returned
10934,926,2024-11-18,Completed
10935,1017,2023-11-03,Cancelled
10936,941,2024-05-24,Cancelled
10937,1529,2025-05-21,Cancelled
10938,1224,2024-06-09,Returned
10939,161,2023-06-21,Completed
10940,1167,2024-07-31,Returned
10941,1211,2024-02-09,Cancelled
10942,737,2024-09-27,Cancelled
10943,514,2023-02-01,Completed
10944,1031,2022-10-15,Returned
10945,269,2024-12-21,Completed
10946,943,2025-01-20,Returned
10947,66,2022-10-20,Cancelled
10948,1703,2024-09-19,Completed
10949,412,2025-03-25,Completed
10950,915,2025-03-21,Cancelled
10951,952,2023-03-13,Returned
10952,1647,2023-01-30,Returned
10953,1787,2025-02-27,Cancelled
10954,61,2023-07-18,Completed
10955,1736,2024-01-06,Completed
10956,769,2024-06-10,Cancelled
10957,1922,2025-03-02,Cancelled
10958,671,2023-09-18,Returned
10959,1903,2025-08-02,Cancelled
10960,1840,2023-04-02,Returned
10961,625,2025-02-01,Completed
10962,1393,2023-10-19,Cancelled
10963,1684,2025-04-25,Cancelled
10964,255,2022-12-26,Cancelled
10965,1528,2024-01-18,Completed
10966,895,2025-03-15,Completed
10967,505,2025-03-23,Completed
10968,1335,2023-06-08,Returned
10969,1825,2024-09-04,Cancelled
10970,1598,2023-11-01,Cancelled
10971,616,2024-06-22,Cancelled
10972,1768,2025-04-27,Completed
10973,1675,2025-06-17,Completed
10974,1263,2024-07-17,Returned
10975,691,2024-01-18,Returned
10976,1291,2023-08-07,Completed
10977,776,2024-08-07,Returned
10978,303,2023-09-13,Cancelled
10979,533,2024-10-24,Cancelled
10980,1792,2024-06-05,Returned
10981,1535,2025-09-15,Returned
10982,905,2023-05-10,Cancelled
10983,705,2023-11-21,Cancelled
10984,598,2023-01-26,Returned
10985,572,2023-10-22,Completed
10986,1621,2023-07-21,Returned
10987,1925,2025-04-09,Cancelled
10988,105,2024-04-30,Completed
10989,1753,2023-07-11,Completed
10990,471,2025-08-08,Cancelled
10991,430,2025-01-16,Cancelled
10992,1397,2024-03-06,Returned
10993,1025,2024-09-05,Returned
10994,1869,2024-10-26,Completed
10995,1720,2023-12-20,Completed
10996,1070,2024-06-12,Cancelled
10997,71,2024-02-18,Completed
10998,898,2024-04-15,Returned
10999,730,2024-01-27,Completed
11000,961,2022-12-24,Cancelled
11001,1416,2023-08-07,Returned
11002,157,2025-05-10,Returned
11003,676,2023-11-03,Completed
11004,1371,2023-01-21,Completed
11005,1923,2025-02-15,Returned
11006,1582,2025-04-28,Cancelled
11007,1067,2023-02-02,Returned
11008,690,2024-08-30,Returned
11009,349,2025-03-10,Returned
11010,980,2024-03-09,Returned
11011,1584,2022-10-29,Completed
11012,1778,2023-11-17,Cancelled
11013,1271,2022-11-04,Cancelled
11014,1657,2023-12-02,Completed
11015,846,2023-08-11,Returned
11016,1613,2025-08-31,Completed
11017,1813,2023-03-26,Cancelled
